epoch,train_loss,train_bal_acc,train_sens,train_spec,val_loss,val_bal_acc,val_sens,val_spec,val_auc,val_sens_Disease_Risk,val_spec_Disease_Risk,val_sens_DR,val_spec_DR,val_sens_ARMD,val_spec_ARMD,val_sens_MH,val_spec_MH,val_sens_DN,val_spec_DN,val_sens_MYA,val_spec_MYA,val_sens_BRVO,val_spec_BRVO,val_sens_TSLN,val_spec_TSLN,val_sens_ERM,val_spec_ERM,val_sens_LS,val_spec_LS,val_sens_MS,val_spec_MS,val_sens_CSR,val_spec_CSR,val_sens_ODC,val_spec_ODC,val_sens_CRVO,val_spec_CRVO,val_sens_TV,val_spec_TV,val_sens_AH,val_spec_AH,val_sens_ODP,val_spec_ODP,val_sens_ODE,val_spec_ODE,val_sens_ST,val_spec_ST,val_sens_AION,val_spec_AION,val_sens_PT,val_spec_PT,val_sens_RT,val_spec_RT,val_sens_RS,val_spec_RS,val_sens_CRS,val_spec_CRS,val_sens_EDN,val_spec_EDN,val_sens_RPEC,val_spec_RPEC,val_sens_MHL,val_spec_MHL,val_sens_RP,val_spec_RP,val_sens_OTHER,val_spec_OTHER
10,0.888394,0.805076,0.766165,0.843988,1.155734,0.836156,0.813022,0.859290,0.868547,0.802372,0.917910,0.893939,0.856299,0.973684,0.813953,0.892157,0.773234,0.760870,0.710438,0.970588,0.874587,0.782609,0.836305,0.953846,0.826087,0.571428,0.859400,0.882353,0.773676,0.800000,0.891339,1.000000,0.893482,0.708333,0.480634,1.000000,0.954114,0.000000,0.960815,1.000000,0.827044,0.461538,0.695440,0.666667,0.940226,0.000000,0.984277,1.000000,0.959055,1.000000,0.918495,1.000000,0.949527,0.928571,0.929712,0.636364,0.833068,0.600000,0.940157,0.500000,0.859621,0.666666,0.932496,0.500000,0.949843,0.428571,0.747981
11,0.825916,0.817124,0.784560,0.849689,1.155391,0.818813,0.783806,0.853819,0.884590,0.752964,0.970149,0.856061,0.879921,1.000000,0.789037,0.686275,0.949814,0.869565,0.614478,1.000000,0.854785,0.869565,0.902755,0.907692,0.793043,0.571428,0.895735,0.764706,0.788122,0.800000,0.861417,1.000000,0.806041,0.750000,0.536972,1.000000,0.954114,0.000000,0.968652,1.000000,0.841195,0.653846,0.684039,0.761905,0.933764,0.000000,0.987421,1.000000,0.968504,1.000000,0.866771,1.000000,0.946372,1.000000,0.888179,0.636364,0.791733,1.000000,0.877165,0.666667,0.739748,0.666666,0.943485,0.000000,0.978056,0.380952,0.796446
12,0.781240,0.823490,0.787904,0.859076,1.073616,0.826668,0.808848,0.844488,0.887298,0.818182,0.932836,0.878788,0.868110,1.000000,0.769103,0.686275,0.951673,0.891304,0.646465,0.941176,0.884488,0.869565,0.837925,0.846154,0.859130,0.714286,0.870458,0.588235,0.821830,0.800000,0.848819,1.000000,0.794913,0.666667,0.674296,1.000000,0.960443,0.000000,0.937304,1.000000,0.935535,0.576923,0.594463,0.857143,0.904685,0.000000,0.982704,1.000000,0.938583,1.000000,0.821317,1.000000,0.970032,1.000000,0.904153,0.727273,0.750397,1.000000,0.886614,0.666667,0.725552,1.000000,0.778650,1.000000,0.954545,0.523809,0.733441
13,0.713066,0.832375,0.797938,0.866813,1.299736,0.839069,0.797997,0.880141,0.888885,0.790514,0.977612,0.871212,0.909449,0.973684,0.853821,0.852941,0.884758,0.760870,0.772727,0.941176,0.907591,0.739130,0.881686,0.876923,0.864348,0.571428,0.917851,0.764706,0.826645,0.800000,0.866142,1.000000,0.883943,0.750000,0.561620,1.000000,0.950949,0.000000,0.965517,1.000000,0.847484,0.384615,0.765472,0.857143,0.922456,0.000000,0.952830,1.000000,0.952756,1.000000,0.860502,1.000000,0.962145,0.928571,0.924920,0.454545,0.845787,1.000000,0.919685,0.666667,0.880126,0.333333,0.970173,1.000000,0.951411,0.333333,0.778675
14,0.708075,0.842309,0.804905,0.879713,1.276446,0.847189,0.801336,0.893042,0.893545,0.802372,0.955224,0.863636,0.905512,0.947368,0.842193,0.852941,0.888476,0.673913,0.776094,1.000000,0.900990,0.869565,0.878444,0.923077,0.822609,0.428571,0.946288,0.588235,0.882825,0.800000,0.844094,1.000000,0.899841,0.694444,0.531690,1.000000,0.957278,0.000000,0.968652,1.000000,0.982704,0.423077,0.851792,0.857143,0.922456,0.000000,0.937107,1.000000,0.965354,1.000000,0.909091,1.000000,0.960568,1.000000,0.905751,0.454545,0.868045,1.000000,0.946457,0.666667,0.894322,0.666666,0.959184,1.000000,0.981191,0.380952,0.806139
15,0.752601,0.850355,0.809365,0.891346,1.347250,0.843248,0.782972,0.903525,0.888953,0.768775,0.992537,0.878788,0.883858,0.973684,0.868771,0.794118,0.927509,0.782609,0.734007,0.970588,0.938944,0.826087,0.880065,0.876923,0.899130,0.571428,0.927330,0.764706,0.886035,0.600000,0.881890,1.000000,0.893482,0.666667,0.677817,1.000000,0.955696,0.000000,0.984326,1.000000,0.963836,0.461538,0.822476,0.857143,0.930533,0.000000,0.960692,1.000000,0.965354,1.000000,0.885580,1.000000,0.971609,0.928571,0.931310,0.272727,0.887122,1.000000,0.946457,0.833333,0.881703,0.666666,0.967033,1.000000,0.968652,0.285714,0.817447
16,0.655055,0.848266,0.798774,0.897758,1.356791,0.857306,0.822204,0.892409,0.893079,0.835968,0.947761,0.886364,0.895669,1.000000,0.862126,0.852941,0.882900,0.695652,0.791246,0.911765,0.947195,0.826087,0.889789,0.892308,0.895652,0.571428,0.909953,0.823529,0.820225,0.800000,0.858268,1.000000,0.872814,0.680556,0.653169,1.000000,0.958861,0.000000,0.978056,1.000000,0.954403,0.576923,0.747557,0.857143,0.930533,0.000000,0.938679,1.000000,0.966929,1.000000,0.880878,1.000000,0.976341,0.928571,0.942492,0.454545,0.856916,1.000000,0.963780,0.666667,0.851735,0.666666,0.970173,1.000000,0.956113,0.428571,0.783522
17,0.591990,0.861554,0.827480,0.895627,1.388890,0.854979,0.802170,0.907787,0.894968,0.810277,0.962687,0.878788,0.895669,1.000000,0.863787,0.833333,0.894052,0.695652,0.826599,0.970588,0.927393,0.782609,0.905997,0.907692,0.862609,0.571428,0.933649,0.764706,0.866774,0.800000,0.870866,1.000000,0.895072,0.680556,0.684859,1.000000,0.982595,0.000000,0.979624,1.000000,0.941824,0.230769,0.877850,0.857143,0.949919,0.000000,0.963836,1.000000,0.976378,1.000000,0.912226,1.000000,0.970032,1.000000,0.931310,0.454545,0.872814,1.000000,0.935433,0.666667,0.891167,0.333333,0.979592,1.000000,0.978056,0.428571,0.793215
18,0.613588,0.858111,0.816890,0.899332,1.346079,0.855337,0.809683,0.900991,0.896756,0.808300,0.940299,0.878788,0.897638,1.000000,0.853821,0.823529,0.901487,0.739130,0.772727,0.970588,0.917492,0.826087,0.891410,0.907692,0.873043,0.571428,0.921011,0.823529,0.844302,0.800000,0.886614,1.000000,0.890302,0.666667,0.709507,1.000000,0.968354,0.000000,0.973354,1.000000,0.937107,0.423077,0.801303,0.857143,0.943457,0.000000,0.962264,1.000000,0.974803,1.000000,0.920063,1.000000,0.968454,1.000000,0.950479,0.545454,0.871224,1.000000,0.955906,0.833333,0.873817,0.666666,0.962323,1.000000,0.965517,0.428571,0.791599
19,0.538872,0.860225,0.820234,0.900215,1.397279,0.859009,0.808848,0.909169,0.897767,0.806324,0.985075,0.886364,0.883858,1.000000,0.860465,0.823529,0.912639,0.695652,0.803030,1.000000,0.915842,0.826087,0.891410,0.923077,0.862609,0.571428,0.935229,0.823529,0.868379,0.800000,0.900787,1.000000,0.910970,0.694444,0.686620,1.000000,0.973101,0.000000,0.976489,1.000000,0.951258,0.423077,0.832248,0.857143,0.946688,0.000000,0.960692,1.000000,0.976378,1.000000,0.921630,1.000000,0.974763,0.928571,0.953674,0.454545,0.883943,1.000000,0.946457,0.666667,0.894322,0.666666,0.970173,1.000000,0.976489,0.428571,0.823910
20,0.582253,0.865161,0.824693,0.905629,1.379710,0.860434,0.811352,0.909515,0.899251,0.806324,0.992537,0.878788,0.887795,1.000000,0.865449,0.843137,0.907063,0.717391,0.811448,1.000000,0.917492,0.826087,0.893031,0.938462,0.860870,0.571428,0.935229,0.823529,0.871589,0.800000,0.899213,1.000000,0.914149,0.694444,0.679577,1.000000,0.969937,0.000000,0.976489,1.000000,0.952830,0.423077,0.827362,0.857143,0.946688,0.000000,0.965409,1.000000,0.976378,1.000000,0.926332,1.000000,0.977918,1.000000,0.952077,0.454545,0.887122,1.000000,0.944882,0.666667,0.892744,0.666666,0.968603,1.000000,0.974922,0.380952,0.819063
