epoch,train_loss,train_bal_acc,train_sens,train_spec,val_loss,val_bal_acc,val_sens,val_spec,val_auc,val_sens_Disease_Risk,val_spec_Disease_Risk,val_sens_DR,val_spec_DR,val_sens_ARMD,val_spec_ARMD,val_sens_MH,val_spec_MH,val_sens_DN,val_spec_DN,val_sens_MYA,val_spec_MYA,val_sens_BRVO,val_spec_BRVO,val_sens_TSLN,val_spec_TSLN,val_sens_ERM,val_spec_ERM,val_sens_LS,val_spec_LS,val_sens_MS,val_spec_MS,val_sens_CSR,val_spec_CSR,val_sens_ODC,val_spec_ODC,val_sens_CRVO,val_spec_CRVO,val_sens_TV,val_spec_TV,val_sens_AH,val_spec_AH,val_sens_ODP,val_spec_ODP,val_sens_ODE,val_spec_ODE,val_sens_ST,val_spec_ST,val_sens_AION,val_spec_AION,val_sens_PT,val_spec_PT,val_sens_RT,val_spec_RT,val_sens_RS,val_spec_RS,val_sens_CRS,val_spec_CRS,val_sens_EDN,val_spec_EDN,val_sens_RPEC,val_spec_RPEC,val_sens_MHL,val_spec_MHL,val_sens_RP,val_spec_RP,val_sens_OTHER,val_spec_OTHER
10,0.535643,0.866125,0.830825,0.901424,1.422977,0.838186,0.757930,0.918443,0.881555,0.745059,0.992537,0.863636,0.885827,0.894737,0.903654,0.774510,0.936803,0.695652,0.749158,0.970588,0.940594,0.782609,0.878444,0.953846,0.841739,0.000000,0.982622,0.882353,0.847512,0.800000,0.925984,0.909091,0.936407,0.694444,0.670775,1.000000,0.954114,0.000000,0.965517,0.750000,0.973270,0.461538,0.796417,0.666667,0.974152,0.000000,0.998428,1.000000,0.971654,1.000000,0.965517,0.833333,0.981073,0.928571,0.971246,0.545454,0.903021,0.800000,0.948031,0.500000,0.895899,0.333333,0.956044,0.500000,0.985893,0.142857,0.907916
11,0.430326,0.880440,0.845039,0.915841,1.445602,0.861413,0.811352,0.911473,0.891016,0.828063,0.962687,0.878788,0.879921,0.973684,0.848837,0.784314,0.951673,0.804348,0.695286,0.970588,0.938944,0.695652,0.915721,0.907692,0.862609,0.285714,0.984202,0.705882,0.939005,0.800000,0.937008,1.000000,0.874404,0.847222,0.463028,0.875000,0.977848,0.000000,0.973354,0.750000,0.962264,0.538462,0.843648,0.714286,0.964459,0.000000,1.000000,1.000000,0.966929,1.000000,0.957680,0.833333,0.988959,0.928571,0.952077,0.545454,0.893482,0.800000,0.933858,0.666667,0.883281,0.333333,0.959184,0.500000,0.987461,0.238095,0.906300
12,0.397050,0.883824,0.845318,0.922330,1.356046,0.860738,0.805509,0.915966,0.896651,0.832016,0.947761,0.871212,0.877953,1.000000,0.815615,0.764706,0.942379,0.695652,0.776094,1.000000,0.927393,0.869565,0.896272,0.892308,0.874783,0.571428,0.963665,0.882353,0.853933,0.800000,0.935433,1.000000,0.917329,0.722222,0.684859,0.875000,0.963608,0.000000,0.956113,0.750000,0.973270,0.538462,0.794788,0.714286,0.972536,0.000000,0.992138,1.000000,0.979528,1.000000,0.984326,1.000000,0.982650,1.000000,0.936102,0.636364,0.891892,0.600000,0.938583,0.500000,0.900631,0.333333,0.956044,0.500000,0.979624,0.095238,0.922456
13,0.369809,0.891420,0.852007,0.930834,1.631888,0.858842,0.787145,0.930538,0.893293,0.798419,0.970149,0.878788,0.889764,1.000000,0.857143,0.754902,0.947955,0.782609,0.683502,0.970588,0.933993,0.782609,0.883306,0.953846,0.833043,0.428571,0.965245,0.823529,0.935795,0.200000,0.965354,1.000000,0.925278,0.694444,0.739437,0.875000,0.974684,0.000000,0.973354,0.750000,0.992138,0.461538,0.876221,0.714286,0.978998,0.000000,0.995283,0.800000,0.982677,1.000000,0.974922,0.833333,0.985804,0.928571,0.972843,0.545454,0.931638,0.800000,0.951181,0.500000,0.943218,0.333333,0.974882,0.500000,0.985893,0.190476,0.936995
14,0.315135,0.901834,0.865942,0.937726,1.902926,0.863520,0.792988,0.934051,0.894379,0.810277,0.955224,0.916667,0.856299,0.868421,0.915282,0.784314,0.947955,0.717391,0.774411,0.970588,0.937294,0.652174,0.940032,0.907692,0.869565,0.000000,0.981043,0.882353,0.930979,0.600000,0.971654,0.818182,0.969793,0.875000,0.568662,0.875000,0.976266,0.000000,0.978056,0.750000,0.985849,0.538462,0.804560,0.714286,0.974152,0.000000,0.998428,1.000000,0.985827,0.500000,0.981191,0.833333,0.993691,0.928571,0.968051,0.363636,0.958665,0.600000,0.959055,0.500000,0.927445,0.333333,0.984301,0.000000,0.992163,0.095238,0.946688
15,0.302171,0.902586,0.864549,0.940624,2.013984,0.858644,0.772120,0.945168,0.896943,0.824111,0.955224,0.886364,0.854331,0.894737,0.910299,0.774510,0.946097,0.673913,0.796296,0.941176,0.930693,0.652174,0.935170,0.907692,0.878261,0.142857,0.987362,0.882353,0.922953,0.000000,0.984252,0.909091,0.969793,0.611111,0.781690,0.875000,0.963608,0.000000,0.978056,0.750000,0.987421,0.384615,0.882736,0.714286,0.975767,0.000000,1.000000,1.000000,0.973228,1.000000,0.974922,0.833333,0.985804,0.928571,0.980831,0.181818,0.953895,0.600000,0.966929,0.333333,0.949527,0.333333,0.987441,0.000000,0.989028,0.142857,0.961228
16,0.285659,0.913685,0.884615,0.942755,2.030056,0.858990,0.770451,0.947529,0.896084,0.812253,0.955224,0.871212,0.881890,0.947368,0.918605,0.803922,0.927509,0.739130,0.776094,0.911765,0.943894,0.695652,0.920583,0.938462,0.874783,0.142857,0.979463,0.882353,0.955056,0.200000,0.982677,0.818182,0.968203,0.583333,0.823944,0.875000,0.962025,0.000000,0.976489,0.750000,0.993711,0.269231,0.921824,0.714286,0.966074,0.000000,0.998428,1.000000,0.974803,1.000000,0.985893,0.833333,0.987382,0.928571,0.968051,0.272727,0.955485,0.600000,0.959055,0.333333,0.955836,0.333333,0.976452,0.000000,0.989028,0.142857,0.956381
17,0.267877,0.912423,0.876254,0.948591,1.997764,0.866113,0.787980,0.944246,0.898840,0.833992,0.932836,0.871212,0.883858,0.868421,0.928571,0.803922,0.933086,0.717391,0.777778,0.941176,0.947195,0.652174,0.941653,0.923077,0.888696,0.142857,0.981043,0.882353,0.955056,0.400000,0.977953,0.909091,0.957075,0.652778,0.765845,0.875000,0.973101,0.000000,0.981191,0.750000,0.995283,0.500000,0.872964,0.714286,0.969305,0.000000,0.998428,1.000000,0.968504,1.000000,0.979624,0.833333,0.992114,0.928571,0.976038,0.363636,0.953895,0.600000,0.963780,0.500000,0.929022,0.333333,0.965463,0.000000,0.989028,0.142857,0.945073
18,0.239576,0.916992,0.885451,0.948533,2.173568,0.861682,0.771285,0.952079,0.897704,0.822134,0.947761,0.871212,0.885827,0.894737,0.925249,0.813725,0.936803,0.652174,0.797980,0.941176,0.938944,0.652174,0.938412,0.938462,0.880000,0.142857,0.987362,0.882353,0.963082,0.000000,0.979528,0.818182,0.969793,0.597222,0.816901,0.875000,0.974684,0.000000,0.982759,0.750000,0.995283,0.307692,0.926710,0.714286,0.967690,0.000000,1.000000,1.000000,0.981102,1.000000,0.981191,0.833333,0.992114,0.928571,0.979233,0.272727,0.961844,0.600000,0.962205,0.333333,0.949527,0.333333,0.978022,0.000000,0.995298,0.142857,0.962843
19,0.236587,0.917303,0.883501,0.951106,2.158640,0.863826,0.777129,0.950524,0.897987,0.826087,0.947761,0.863636,0.887795,0.894737,0.923588,0.823529,0.936803,0.652174,0.811448,0.970588,0.938944,0.695652,0.938412,0.938462,0.878261,0.142857,0.985782,0.882353,0.961477,0.000000,0.976378,0.818182,0.969793,0.625000,0.785211,0.875000,0.974684,0.000000,0.982759,0.750000,0.995283,0.346154,0.905537,0.714286,0.967690,0.000000,0.996855,1.000000,0.982677,1.000000,0.984326,0.833333,0.992114,0.928571,0.977636,0.272727,0.958665,0.600000,0.962205,0.333333,0.949527,0.333333,0.979592,0.000000,0.995298,0.142857,0.966074
20,0.238541,0.916664,0.882107,0.951221,2.164878,0.863582,0.776294,0.950870,0.898239,0.828063,0.940299,0.863636,0.887795,0.868421,0.928571,0.813725,0.936803,0.673913,0.803030,0.970588,0.938944,0.695652,0.938412,0.938462,0.883478,0.142857,0.985782,0.882353,0.963082,0.000000,0.977953,0.818182,0.966614,0.625000,0.790493,0.875000,0.974684,0.000000,0.982759,0.750000,0.995283,0.307692,0.910423,0.714286,0.967690,0.000000,0.998428,1.000000,0.981102,1.000000,0.982759,0.833333,0.992114,0.928571,0.977636,0.272727,0.960254,0.600000,0.962205,0.333333,0.949527,0.333333,0.979592,0.000000,0.995298,0.142857,0.966074
