epoch,train_loss,train_bal_acc,train_sens,train_spec,val_loss,val_bal_acc,val_sens,val_spec,val_auc,val_sens_Disease_Risk,val_spec_Disease_Risk,val_sens_DR,val_spec_DR,val_sens_ARMD,val_spec_ARMD,val_sens_MH,val_spec_MH,val_sens_DN,val_spec_DN,val_sens_MYA,val_spec_MYA,val_sens_BRVO,val_spec_BRVO,val_sens_TSLN,val_spec_TSLN,val_sens_ERM,val_spec_ERM,val_sens_LS,val_spec_LS,val_sens_MS,val_spec_MS,val_sens_CSR,val_spec_CSR,val_sens_ODC,val_spec_ODC,val_sens_CRVO,val_spec_CRVO,val_sens_TV,val_spec_TV,val_sens_AH,val_spec_AH,val_sens_ODP,val_spec_ODP,val_sens_ODE,val_spec_ODE,val_sens_ST,val_spec_ST,val_sens_AION,val_spec_AION,val_sens_PT,val_spec_PT,val_sens_RT,val_spec_RT,val_sens_RS,val_spec_RS,val_sens_CRS,val_spec_CRS,val_sens_EDN,val_spec_EDN,val_sens_RPEC,val_spec_RPEC,val_sens_MHL,val_spec_MHL,val_sens_RP,val_spec_RP,val_sens_OTHER,val_spec_OTHER
10,0.624716,0.766727,0.691750,0.841703,1.544940,0.710378,0.481636,0.939120,0.834007,0.397233,1.000000,0.696970,0.858268,0.789474,0.880399,0.607843,0.895911,0.347826,0.861953,0.852941,0.912541,0.478261,0.902755,0.661538,0.895652,0.000000,0.992101,0.588235,0.964687,0.200000,0.981102,0.818182,0.891892,0.263889,0.894366,0.625000,0.976266,0.000000,0.989028,0.500000,0.976415,0.269231,0.902280,0.476190,0.962843,0.000000,0.941824,0.600000,0.960630,0.000000,0.982759,0.500000,0.985804,0.857143,0.857827,0.363636,0.931638,0.200000,0.971654,0.166667,0.955836,0.333333,0.982732,0.000000,0.996865,0.238095,0.932149
11,0.530035,0.807626,0.746098,0.869155,1.408774,0.792417,0.735392,0.849441,0.826053,0.729249,0.873134,0.803030,0.751969,0.947368,0.699336,0.813725,0.788104,0.804348,0.582492,0.941176,0.849835,0.478261,0.878444,0.846154,0.829565,0.285714,0.936809,0.705882,0.947030,0.400000,0.935433,0.909091,0.837838,0.555556,0.723592,0.625000,0.943038,0.000000,0.984326,0.250000,0.973270,0.807692,0.485342,0.619048,0.851373,0.000000,0.993711,0.800000,0.921260,0.000000,0.904389,0.833333,0.910095,0.928571,0.843450,0.454545,0.829889,0.600000,0.785827,0.666667,0.826498,0.333333,0.929356,0.500000,0.989028,0.476190,0.765751
12,0.508428,0.815072,0.756689,0.873455,1.508291,0.772675,0.627713,0.917636,0.839171,0.618577,0.955224,0.803030,0.856299,0.789474,0.890365,0.725490,0.851301,0.608696,0.745791,0.911765,0.919142,0.521739,0.914100,0.538462,0.926957,0.285714,0.954186,0.647059,0.950241,0.400000,0.973228,0.818182,0.888712,0.416667,0.875000,0.750000,0.974684,0.000000,0.992163,0.500000,0.974843,0.384615,0.657980,0.666667,0.896607,0.000000,0.998428,0.800000,0.940157,0.000000,0.946708,0.666667,0.977918,0.857143,0.921725,0.545454,0.915739,0.400000,0.905512,0.166667,0.936909,0.333333,0.951334,0.500000,0.998433,0.285714,0.903069
13,0.394617,0.833995,0.763935,0.904054,1.512056,0.813144,0.709516,0.916772,0.855684,0.733202,0.925373,0.856061,0.771654,0.973684,0.755814,0.764706,0.830855,0.652174,0.754209,0.882353,0.935644,0.391304,0.914100,0.753846,0.869565,0.428571,0.957346,0.705882,0.950241,0.400000,0.932283,0.818182,0.936407,0.569444,0.765845,0.875000,0.971519,0.000000,0.987461,0.500000,0.973270,0.115385,0.879479,0.571429,0.975767,0.000000,0.998428,0.800000,0.981102,0.000000,0.989028,0.666667,0.988959,0.928571,0.892971,0.272727,0.942766,0.600000,0.930709,0.666667,0.906940,0.333333,0.948195,0.500000,0.990596,0.428571,0.854604
14,0.343654,0.851198,0.782887,0.919508,1.450349,0.838915,0.780467,0.897362,0.855277,0.802372,0.925373,0.901515,0.753937,0.921053,0.772425,0.833333,0.804833,0.695652,0.734007,0.941176,0.897690,0.739130,0.855754,0.892308,0.801739,0.285714,0.949447,0.823529,0.924559,0.400000,0.921260,0.545454,0.958665,0.694444,0.691901,1.000000,0.941456,0.000000,0.984326,0.500000,0.981132,0.423077,0.671010,0.619048,0.961228,0.000000,0.993711,0.800000,0.977953,0.000000,0.976489,0.666667,0.979495,0.928571,0.923323,0.454545,0.917329,0.600000,0.908661,0.333333,0.955836,0.333333,0.959184,0.500000,0.990596,0.476190,0.833603
15,0.296598,0.862005,0.796823,0.927186,1.587207,0.808974,0.687813,0.930135,0.864241,0.675889,0.970149,0.840909,0.840551,0.921053,0.847176,0.774510,0.856877,0.673913,0.739057,0.941176,0.924092,0.608696,0.917342,0.676923,0.904348,0.428571,0.971564,0.588235,0.969502,0.400000,0.970079,0.909091,0.922099,0.597222,0.778169,1.000000,0.979430,0.000000,0.989028,0.500000,0.990566,0.346154,0.825733,0.619048,0.961228,0.000000,0.993711,0.800000,0.982677,0.000000,0.978056,0.666667,0.988959,0.928571,0.918530,0.363636,0.953895,0.400000,0.937008,0.333333,0.954259,0.333333,0.981162,0.000000,0.996865,0.285714,0.894992
16,0.268800,0.868962,0.801561,0.936363,1.732470,0.814042,0.689482,0.938602,0.860195,0.699605,0.955224,0.856061,0.820866,0.894737,0.842193,0.774510,0.873606,0.586957,0.813131,0.911765,0.929043,0.652174,0.912480,0.723077,0.907826,0.142857,0.988942,0.705882,0.955056,0.400000,0.959055,0.727273,0.945946,0.541667,0.816901,0.750000,0.982595,0.000000,0.992163,0.500000,0.993711,0.307692,0.876221,0.619048,0.977383,0.000000,0.998428,0.600000,0.987402,0.000000,0.990596,0.666667,0.992114,0.928571,0.929712,0.454545,0.930048,0.400000,0.952756,0.333333,0.968454,0.333333,0.978022,0.000000,0.998433,0.238095,0.898223
17,0.254851,0.871563,0.802118,0.941008,1.835355,0.803510,0.656093,0.950927,0.860639,0.658103,0.970149,0.825758,0.870079,0.921053,0.860465,0.774510,0.886617,0.630435,0.828283,0.941176,0.937294,0.565217,0.940032,0.661538,0.909565,0.142857,0.993681,0.470588,0.972713,0.400000,0.971654,0.545454,0.971383,0.555556,0.822183,0.875000,0.990506,0.000000,0.998433,0.500000,0.990566,0.153846,0.908795,0.571429,0.980614,0.000000,1.000000,0.600000,0.990551,0.000000,0.993730,0.666667,0.992114,0.857143,0.947284,0.272727,0.958665,0.400000,0.959055,0.166667,0.979495,0.333333,0.987441,0.000000,1.000000,0.238095,0.922456
18,0.242494,0.877194,0.811037,0.943350,1.723566,0.817064,0.696160,0.937968,0.862119,0.711462,0.955224,0.825758,0.858268,0.921053,0.818937,0.794118,0.853160,0.652174,0.764310,0.941176,0.933993,0.565217,0.936791,0.723077,0.895652,0.142857,0.979463,0.588235,0.967897,0.400000,0.966929,0.727273,0.953895,0.583333,0.802817,0.625000,0.988924,0.000000,0.993730,0.500000,0.990566,0.384615,0.861564,0.619048,0.974152,0.000000,1.000000,0.600000,0.988976,0.000000,0.990596,0.666667,0.992114,0.857143,0.936102,0.363636,0.955485,0.400000,0.940157,0.333333,0.966877,0.333333,0.979592,0.500000,0.998433,0.238095,0.903069
19,0.243713,0.876449,0.809643,0.943254,1.740050,0.816892,0.692821,0.940963,0.862145,0.703557,0.947761,0.825758,0.858268,0.921053,0.833887,0.794118,0.856877,0.652174,0.796296,0.941176,0.927393,0.565217,0.931929,0.723077,0.897391,0.142857,0.984202,0.588235,0.967897,0.400000,0.970079,0.727273,0.960254,0.597222,0.802817,0.625000,0.988924,0.000000,0.993730,0.500000,0.990566,0.384615,0.864821,0.619048,0.975767,0.000000,1.000000,0.600000,0.988976,0.000000,0.990596,0.666667,0.992114,0.857143,0.936102,0.272727,0.955485,0.400000,0.949606,0.333333,0.974763,0.333333,0.981162,0.500000,0.998433,0.238095,0.911147
20,0.239222,0.880000,0.816611,0.943389,1.740050,0.816892,0.692821,0.940963,0.862145,0.703557,0.947761,0.825758,0.858268,0.921053,0.833887,0.794118,0.856877,0.652174,0.796296,0.941176,0.927393,0.565217,0.931929,0.723077,0.897391,0.142857,0.984202,0.588235,0.967897,0.400000,0.970079,0.727273,0.960254,0.597222,0.802817,0.625000,0.988924,0.000000,0.993730,0.500000,0.990566,0.384615,0.864821,0.619048,0.975767,0.000000,1.000000,0.600000,0.988976,0.000000,0.990596,0.666667,0.992114,0.857143,0.936102,0.272727,0.955485,0.400000,0.949606,0.333333,0.974763,0.333333,0.981162,0.500000,0.998433,0.238095,0.911147
