epoch,train_loss,train_bal_acc,train_sens,train_spec,val_loss,val_bal_acc,val_sens,val_spec,val_auc,val_sens_Disease_Risk,val_spec_Disease_Risk,val_sens_DR,val_spec_DR,val_sens_ARMD,val_spec_ARMD,val_sens_MH,val_spec_MH,val_sens_DN,val_spec_DN,val_sens_MYA,val_spec_MYA,val_sens_BRVO,val_spec_BRVO,val_sens_TSLN,val_spec_TSLN,val_sens_ERM,val_spec_ERM,val_sens_LS,val_spec_LS,val_sens_MS,val_spec_MS,val_sens_CSR,val_spec_CSR,val_sens_ODC,val_spec_ODC,val_sens_CRVO,val_spec_CRVO,val_sens_TV,val_spec_TV,val_sens_AH,val_spec_AH,val_sens_ODP,val_spec_ODP,val_sens_ODE,val_spec_ODE,val_sens_ST,val_spec_ST,val_sens_AION,val_spec_AION,val_sens_PT,val_spec_PT,val_sens_RT,val_spec_RT,val_sens_RS,val_spec_RS,val_sens_CRS,val_spec_CRS,val_sens_EDN,val_spec_EDN,val_sens_RPEC,val_spec_RPEC,val_sens_MHL,val_spec_MHL,val_sens_RP,val_spec_RP,val_sens_OTHER,val_spec_OTHER
10,0.818205,0.815622,0.768673,0.862570,1.292551,0.832139,0.812187,0.852091,0.860655,0.841897,0.873134,0.893939,0.714567,0.973684,0.767442,0.852941,0.845725,0.652174,0.690236,1.000000,0.843234,0.739130,0.820097,1.000000,0.695652,0.428571,0.890995,0.882353,0.722311,0.800000,0.870866,0.909091,0.887122,0.652778,0.572183,1.000000,0.924051,0.000000,0.934169,1.000000,0.825472,0.461538,0.719870,0.714286,0.967690,0.000000,0.995283,0.800000,0.968504,0.500000,0.954545,0.833333,0.853312,0.857143,0.915335,0.636364,0.856916,0.800000,0.930709,0.333333,0.875394,0.000000,0.940345,1.000000,0.899687,0.190476,0.880452
11,0.760080,0.828798,0.779822,0.877774,1.262198,0.813550,0.753756,0.873344,0.874382,0.741107,0.977612,0.833333,0.872047,0.921053,0.823920,0.833333,0.862454,0.652174,0.668350,1.000000,0.899340,0.782609,0.779579,0.923077,0.880000,0.428571,0.935229,0.705882,0.900482,0.800000,0.914961,1.000000,0.744038,0.583333,0.658451,1.000000,0.879747,0.000000,0.967085,1.000000,0.933962,0.423077,0.752443,0.857143,0.919225,0.000000,0.990566,0.800000,0.903937,1.000000,0.818182,1.000000,0.941640,0.857143,0.899361,0.454545,0.893482,0.800000,0.941732,0.166667,0.872240,0.333333,0.976452,1.000000,0.951411,0.285714,0.804523
12,0.672958,0.839045,0.789298,0.888793,1.538849,0.812866,0.725376,0.900357,0.873995,0.713439,0.985075,0.856061,0.842520,0.921053,0.867110,0.852941,0.868030,0.673913,0.658249,0.941176,0.935644,0.695652,0.867099,0.784615,0.916522,0.285714,0.958926,0.764706,0.943820,0.800000,0.911811,1.000000,0.868045,0.472222,0.755282,1.000000,0.946203,0.000000,0.973354,1.000000,0.966981,0.307692,0.907166,0.809524,0.925687,0.000000,1.000000,0.800000,0.954331,1.000000,0.788401,0.833333,0.955836,0.857143,0.916933,0.636364,0.882353,1.000000,0.919685,0.333333,0.823344,0.333333,0.963893,0.500000,0.973354,0.142857,0.854604
13,0.629454,0.851648,0.811315,0.891980,1.439492,0.822448,0.758765,0.886131,0.870608,0.764822,0.977612,0.901515,0.783465,1.000000,0.775748,0.637255,0.972119,0.782609,0.580808,1.000000,0.915842,0.608696,0.888169,0.938462,0.883478,0.285714,0.927330,0.823529,0.866774,0.800000,0.889764,1.000000,0.844197,0.597222,0.697183,1.000000,0.958861,0.000000,0.962382,1.000000,0.959119,0.384615,0.872964,0.761905,0.949919,0.000000,0.992138,0.800000,0.973228,1.000000,0.811912,0.833333,0.962145,0.857143,0.910543,0.545454,0.890302,1.000000,0.886614,0.500000,0.824921,0.333333,0.954474,1.000000,0.962382,0.142857,0.843296
14,0.556352,0.859254,0.819119,0.899390,1.542588,0.818163,0.735392,0.900933,0.878346,0.689723,1.000000,0.818182,0.903543,0.921053,0.850498,0.803922,0.942379,0.695652,0.673401,0.970588,0.933993,0.652174,0.914100,0.861538,0.893913,0.428571,0.943128,0.823529,0.932584,0.800000,0.924409,1.000000,0.880763,0.736111,0.545775,1.000000,0.946203,0.000000,0.973354,1.000000,0.974843,0.576923,0.705212,0.761905,0.954766,0.000000,0.985849,0.800000,0.954331,1.000000,0.932602,0.833333,0.977918,0.928571,0.945687,0.545454,0.901431,1.000000,0.949606,0.500000,0.826498,0.333333,0.957614,1.000000,0.967085,0.095238,0.861066
15,0.539753,0.861931,0.817447,0.906416,1.667292,0.842415,0.774624,0.910206,0.882638,0.782609,0.970149,0.878788,0.840551,0.947368,0.862126,0.774510,0.947955,0.630435,0.691919,0.970588,0.925743,0.826087,0.865478,0.953846,0.864348,0.428571,0.941548,0.823529,0.956661,0.800000,0.933858,1.000000,0.899841,0.555556,0.744718,1.000000,0.930380,0.000000,0.971787,1.000000,0.973270,0.538462,0.796417,0.809524,0.933764,0.000000,0.985849,0.800000,0.955906,1.000000,0.932602,0.500000,0.984227,0.857143,0.939297,0.636364,0.912560,1.000000,0.954331,0.333333,0.883281,0.333333,0.963893,0.500000,0.976489,0.285714,0.852989
16,0.466019,0.870130,0.827202,0.913058,1.626566,0.844227,0.784641,0.903813,0.886832,0.784585,0.970149,0.871212,0.844488,0.947368,0.835548,0.803922,0.940520,0.739130,0.641414,1.000000,0.919142,0.652174,0.884927,0.907692,0.876522,0.428571,0.944708,0.823529,0.911717,0.800000,0.919685,1.000000,0.864865,0.638889,0.730634,1.000000,0.949367,0.000000,0.970219,1.000000,0.963836,0.500000,0.824104,0.809524,0.938611,0.000000,0.995283,0.800000,0.962205,1.000000,0.884013,1.000000,0.963722,0.928571,0.947284,0.636364,0.909380,1.000000,0.937008,0.333333,0.900631,0.333333,0.967033,0.500000,0.968652,0.333333,0.846527
17,0.429422,0.877213,0.841137,0.913288,1.783331,0.845670,0.771285,0.920055,0.886496,0.772727,0.992537,0.825758,0.870079,0.973684,0.842193,0.833333,0.933086,0.652174,0.786195,1.000000,0.920792,0.652174,0.914100,0.892308,0.886957,0.428571,0.949447,0.823529,0.956661,0.800000,0.927559,1.000000,0.917329,0.638889,0.727113,1.000000,0.950949,0.000000,0.979624,1.000000,0.976415,0.538462,0.812704,0.809524,0.936995,0.000000,0.995283,0.800000,0.965354,1.000000,0.938871,0.833333,0.976341,0.928571,0.944089,0.636364,0.910970,0.800000,0.948031,0.333333,0.922713,0.333333,0.971743,0.500000,0.971787,0.238095,0.864297
18,0.443079,0.883425,0.844482,0.922368,1.748564,0.846274,0.776294,0.916254,0.887624,0.780632,0.977612,0.856061,0.848425,0.947368,0.868771,0.803922,0.946097,0.717391,0.715488,0.970588,0.924092,0.652174,0.910859,0.892308,0.909565,0.428571,0.946288,0.823529,0.966292,0.800000,0.935433,1.000000,0.914149,0.652778,0.695423,1.000000,0.946203,0.000000,0.965517,1.000000,0.982704,0.538462,0.791531,0.809524,0.940226,0.000000,0.987421,0.800000,0.962205,1.000000,0.907524,1.000000,0.979495,0.928571,0.950479,0.454545,0.917329,0.800000,0.954331,0.333333,0.911672,0.333333,0.968603,0.500000,0.976489,0.238095,0.867528
19,0.417264,0.883830,0.847826,0.919834,1.798291,0.852204,0.784641,0.919767,0.889372,0.792490,0.977612,0.863636,0.850394,0.947368,0.863787,0.833333,0.942379,0.695652,0.723906,0.970588,0.922442,0.695652,0.902755,0.892308,0.883478,0.428571,0.954186,0.823529,0.958266,0.800000,0.933858,1.000000,0.933227,0.638889,0.716549,1.000000,0.946203,0.000000,0.973354,1.000000,0.977987,0.576923,0.814332,0.809524,0.949919,0.000000,0.995283,0.800000,0.965354,1.000000,0.920063,1.000000,0.973186,0.928571,0.956869,0.454545,0.922099,0.800000,0.954331,0.333333,0.927445,0.333333,0.971743,0.500000,0.971787,0.238095,0.882068
20,0.388874,0.888104,0.852285,0.923923,1.823489,0.850665,0.780467,0.920862,0.889237,0.786561,0.970149,0.863636,0.852362,0.947368,0.875415,0.833333,0.942379,0.695652,0.727273,0.970588,0.924092,0.695652,0.904376,0.892308,0.888696,0.428571,0.952607,0.823529,0.963082,0.800000,0.933858,1.000000,0.930048,0.638889,0.721831,1.000000,0.944620,0.000000,0.971787,1.000000,0.981132,0.538462,0.822476,0.809524,0.946688,0.000000,0.995283,0.800000,0.963780,1.000000,0.923197,1.000000,0.976341,0.928571,0.956869,0.363636,0.917329,0.800000,0.957480,0.333333,0.925868,0.333333,0.970173,0.500000,0.971787,0.238095,0.880452
