epoch,train_loss,train_bal_acc,train_sens,train_spec,val_loss,val_bal_acc,val_sens,val_spec,val_auc,val_sens_Disease_Risk,val_spec_Disease_Risk,val_sens_DR,val_spec_DR,val_sens_ARMD,val_spec_ARMD,val_sens_MH,val_spec_MH,val_sens_DN,val_spec_DN,val_sens_MYA,val_spec_MYA,val_sens_BRVO,val_spec_BRVO,val_sens_TSLN,val_spec_TSLN,val_sens_ERM,val_spec_ERM,val_sens_LS,val_spec_LS,val_sens_MS,val_spec_MS,val_sens_CSR,val_spec_CSR,val_sens_ODC,val_spec_ODC,val_sens_CRVO,val_spec_CRVO,val_sens_TV,val_spec_TV,val_sens_AH,val_spec_AH,val_sens_ODP,val_spec_ODP,val_sens_ODE,val_spec_ODE,val_sens_ST,val_spec_ST,val_sens_AION,val_spec_AION,val_sens_PT,val_spec_PT,val_sens_RT,val_spec_RT,val_sens_RS,val_spec_RS,val_sens_CRS,val_spec_CRS,val_sens_EDN,val_spec_EDN,val_sens_RPEC,val_spec_RPEC,val_sens_MHL,val_spec_MHL,val_sens_RP,val_spec_RP,val_sens_OTHER,val_spec_OTHER
10,0.430633,0.886748,0.847269,0.926227,1.717799,0.874646,0.810518,0.938774,0.908432,0.826087,0.955224,0.886364,0.856299,0.921053,0.868771,0.852941,0.918216,0.760870,0.728956,0.941176,0.942244,0.782609,0.920583,0.984615,0.831304,0.428571,0.957346,0.882353,0.951846,0.600000,0.968504,1.000000,0.979332,0.750000,0.690141,0.875000,0.974684,0.000000,0.992163,1.000000,0.979560,0.461538,0.921824,0.857143,0.967690,0.000000,0.996855,0.800000,0.977953,0.000000,0.989028,1.000000,0.995268,0.928571,0.969649,0.636364,0.950715,0.800000,0.960630,0.166667,0.962145,0.000000,0.992151,0.500000,0.992163,0.095238,0.974152
11,0.377727,0.895966,0.853400,0.938532,1.496106,0.869593,0.804674,0.934512,0.921232,0.822134,0.977612,0.825758,0.921260,0.868421,0.878738,0.872549,0.933086,0.717391,0.769360,0.941176,0.955446,0.695652,0.951378,0.876923,0.874783,0.428571,0.969984,0.764706,0.945425,0.600000,0.922835,1.000000,0.907790,0.819444,0.723592,0.750000,0.984177,0.000000,0.987461,1.000000,0.995283,0.538462,0.912052,0.809524,0.966074,0.000000,0.998428,0.800000,0.979528,1.000000,0.965517,0.833333,0.993691,1.000000,0.979233,0.727273,0.899841,1.000000,0.938583,0.333333,0.929022,0.333333,0.984301,0.000000,0.995298,0.380952,0.849758
12,0.327237,0.899207,0.855909,0.942506,1.830433,0.872864,0.797162,0.948566,0.919026,0.828063,0.962687,0.901515,0.872047,0.789474,0.915282,0.941176,0.862454,0.782609,0.772727,0.911765,0.952145,0.826087,0.893031,0.846154,0.899130,0.142857,0.990521,0.764706,0.945425,0.400000,0.974803,0.909091,0.968203,0.625000,0.904930,0.875000,0.969937,0.000000,0.995298,0.750000,0.996855,0.461538,0.931596,0.761905,0.962843,0.000000,0.995283,0.800000,0.962205,0.500000,0.968652,1.000000,0.982650,1.000000,0.984026,0.727273,0.953895,0.800000,0.973228,0.166667,0.947950,0.000000,0.992151,0.000000,0.998433,0.142857,0.938611
13,0.268877,0.916755,0.881271,0.952238,2.098879,0.872808,0.790484,0.955132,0.919150,0.814229,0.970149,0.893939,0.881890,0.894737,0.906977,0.843137,0.923792,0.717391,0.769360,0.941176,0.953795,0.608696,0.970827,0.907692,0.890435,0.285714,0.995261,0.941176,0.953451,0.200000,0.968504,1.000000,0.957075,0.750000,0.830986,0.500000,0.987342,0.000000,0.996865,0.500000,0.996855,0.500000,0.946254,0.714286,0.974152,0.000000,0.998428,0.800000,0.976378,1.000000,0.970219,1.000000,0.996845,0.928571,0.992013,0.545454,0.984102,0.800000,0.973228,0.166667,0.952681,0.333333,0.987441,0.000000,0.998433,0.190476,0.954766
14,0.268584,0.922883,0.889075,0.956692,2.050600,0.879643,0.808013,0.951273,0.918718,0.835968,0.940299,0.893939,0.864173,0.894737,0.895349,0.862745,0.918216,0.695652,0.801347,0.970588,0.937294,0.782609,0.952998,0.984615,0.886957,0.285714,0.977883,1.000000,0.924559,0.200000,0.970079,0.636364,0.985692,0.805556,0.811620,0.875000,0.984177,0.000000,0.995298,0.500000,0.998428,0.461538,0.881107,0.619048,0.982229,0.000000,0.998428,0.800000,0.982677,0.000000,0.987461,1.000000,0.990536,0.928571,0.993610,0.636364,0.974563,0.600000,0.968504,0.166667,0.971609,0.333333,0.989011,0.000000,0.992163,0.190476,0.964459
15,0.215200,0.928896,0.895206,0.962585,2.310214,0.882999,0.805509,0.960488,0.918657,0.853755,0.940299,0.848485,0.917323,0.868421,0.921927,0.882353,0.907063,0.826087,0.710438,0.941176,0.958746,0.782609,0.948136,0.892308,0.918261,0.142857,0.996840,0.764706,0.985554,0.600000,0.976378,0.909091,0.974563,0.736111,0.860915,0.875000,0.984177,0.000000,0.996865,1.000000,0.996855,0.384615,0.946254,0.714286,0.982229,0.000000,0.995283,0.800000,0.992126,0.000000,0.989028,1.000000,0.993691,1.000000,0.984026,0.545454,0.993641,0.600000,0.977953,0.000000,0.973186,0.333333,0.990581,0.000000,1.000000,0.095238,0.977383
16,0.178441,0.933478,0.900780,0.966175,2.336085,0.882222,0.802170,0.962274,0.921441,0.845850,0.955224,0.886364,0.891732,0.789474,0.931894,0.941176,0.888476,0.673913,0.856902,0.911765,0.960396,0.739130,0.956240,0.861538,0.921739,0.142857,0.979463,0.882353,0.959872,0.200000,0.977953,0.727273,0.984102,0.763889,0.878521,0.875000,0.976266,0.000000,0.995298,0.750000,0.996855,0.500000,0.925081,0.761905,0.975767,0.000000,0.998428,0.800000,0.987402,0.000000,0.990596,1.000000,0.993691,1.000000,0.985623,0.545454,0.974563,0.600000,0.976378,0.000000,0.968454,0.333333,0.996860,0.000000,0.992163,0.095238,0.977383
17,0.172623,0.940046,0.912765,0.967327,2.631047,0.874955,0.784641,0.965269,0.918490,0.835968,0.962687,0.886364,0.889764,0.684211,0.941860,0.872549,0.927509,0.717391,0.772727,0.911765,0.962046,0.695652,0.952998,0.876923,0.920000,0.142857,0.987362,0.882353,0.980738,0.000000,0.990551,0.909091,0.982512,0.694444,0.896127,0.875000,0.979430,0.000000,0.996865,0.500000,0.998428,0.423077,0.941368,0.761905,0.977383,0.000000,0.998428,0.800000,0.984252,0.000000,0.989028,1.000000,0.993691,1.000000,0.992013,0.545454,0.993641,0.600000,0.979528,0.000000,0.974763,0.333333,0.998430,0.000000,1.000000,0.095238,0.980614
18,0.163249,0.941821,0.912207,0.971435,2.655706,0.876697,0.785476,0.967918,0.920106,0.833992,0.955224,0.863636,0.891732,0.815789,0.923588,0.872549,0.933086,0.717391,0.853535,0.970588,0.950495,0.782609,0.951378,0.876923,0.920000,0.000000,0.992101,0.882353,0.983949,0.000000,0.987402,0.909091,0.979332,0.625000,0.903169,0.875000,0.984177,0.000000,0.996865,0.500000,0.998428,0.423077,0.957655,0.761905,0.977383,0.000000,0.998428,0.800000,0.988976,0.000000,0.989028,1.000000,0.993691,1.000000,0.992013,0.636364,0.987281,0.600000,0.981102,0.000000,0.974763,0.333333,0.998430,0.000000,1.000000,0.142857,0.974152
19,0.165733,0.942403,0.914158,0.970648,2.699880,0.876568,0.784641,0.968494,0.919247,0.832016,0.955224,0.863636,0.897638,0.763158,0.930233,0.833333,0.936803,0.717391,0.855219,0.941176,0.963696,0.695652,0.952998,0.876923,0.928696,0.000000,0.992101,0.882353,0.982343,0.000000,0.985827,0.818182,0.982512,0.763889,0.882042,0.875000,0.984177,0.000000,0.996865,0.750000,0.996855,0.423077,0.952769,0.761905,0.977383,0.000000,0.998428,0.800000,0.990551,0.000000,0.989028,1.000000,0.993691,1.000000,0.988818,0.636364,0.987281,0.600000,0.981102,0.000000,0.974763,0.333333,0.998430,0.000000,1.000000,0.095238,0.978998
20,0.152434,0.943301,0.914437,0.972165,2.732689,0.875431,0.782137,0.968725,0.918937,0.830040,0.955224,0.871212,0.893701,0.789474,0.931894,0.843137,0.933086,0.717391,0.853535,0.911765,0.963696,0.695652,0.952998,0.876923,0.926957,0.000000,0.992101,0.882353,0.982343,0.000000,0.985827,0.818182,0.982512,0.736111,0.896127,0.875000,0.984177,0.000000,0.996865,0.750000,0.996855,0.384615,0.954397,0.714286,0.977383,0.000000,0.998428,0.800000,0.988976,0.000000,0.989028,1.000000,0.993691,1.000000,0.988818,0.636364,0.988871,0.600000,0.981102,0.000000,0.974763,0.333333,0.998430,0.000000,1.000000,0.095238,0.978998
